가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,store_bigrams,store_unigrams,cluster_id,group_bigrams,group_unigrams
콩불 인하대점,"불고기,두루치기",3.3,13,34,여행가이드 광섭,2023-12-15,115.0,4.1,5.0,떡볶이처럼 간간이 먹어줘야 맛있어용 ,0.531336784362793,0,0,0.0,0.0,0,0,20,4.1,115.0,0.1666666666666666,0,-1.0,False,,0.0871287792303277,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,호:단짠/불호:노맛,2023-10-31,13.0,4.7,5.0,종종 먹으면 맛있음 인하댜 학생들이 많은듯 ,0.786339521408081,0,0,0.0,0.0,0,0,24,4.7,13.0,0.0,0,-1.0,False,,0.1474478360363667,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,신나래,2023-08-01,392.0,4.8,5.0,항상 맛있어요!영업종료시간이 너무 빨라서ㅠㅠ그게 너무 아쉬워요! ,0.7962549924850464,0,0,0.0,0.0,0,0,36,4.8,392.0,0.0184330296751363,0,-1.0,False,,0.0842576992029609,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,울고있는무지,2022-10-12,48.0,3.2,1.0,다른지점에 비해 맛있는지도 모르겠고.. 직원분들이 너무 불친절하셔서 기분나빠지는 곳 + 머리카락나옴 ,0.2359158992767334,2,0,0.1818181818181818,0.0,1,0,56,3.2,48.0,0.0,0,0.0,False,,0.0836675240500871,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,.,2022-03-18,63.0,3.3,1.0,한 번 가고 안 감 ㅠ  ,0.4660364389419555,0,0,0.0,0.0,0,0,14,3.4,55.0,0.0202690769996144,0,0.0,False,,0.0826244225588459,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,mok,2021-12-05,32.0,4.7,3.0,맛은 평이한데 가격에 비해 양이 너무 적음.  ,0.4762039184570312,0,0,0.0,0.0,0,0,26,4.7,32.0,0.0059940059940059,0,0.0,False,,0.0883205385535198,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,ㅅㅇ,2021-05-28,313.0,3.6,2.0,"직원 친절함 / 매장청결 보통 / 맛 글쎄뭘 먹고 온 건지 모르겠는 곳콩나물 단가 저렴하니 많이 주지, 고기와 콩나물 찔끔 ",0.7376356720924377,2,0,0.1,0.0,1,0,69,3.6,313.0,0.0,0,0.0,True,0.0,0.0839334055079638,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,쿼카,2020-07-02,201.0,4.1,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.1,201.0,0.5357142857142857,0,-1.0,False,,0.0831573086229552,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
콩불 인하대점,"불고기,두루치기",3.3,13,34,내가누구게,2020-05-04,94.0,4.1,3.0,추억이다버스커 벚꽃엔... 더보기,0.5479602813720703,0,0,0.0,0.0,0,0,18,4.1,94.0,0.0,0,0.0,False,,0.085765437242033,0,"[""우동 맛있"", ""고기 양이"", ""맛있 반찬""]","[""맛있"", ""친절"", ""매콤"", ""사장"", ""양도"", ""우동"", ""가격"", ""인하대"", ""고기"", ""콩나물"", ""직원"", ""저렴""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
포케품은초밥 인하대점,일식,5.0,1,90,딸기,2025-03-15,4.0,4.0,5.0,가성비 맛 인증 ,0.5,0,0,0.0,0.0,0,0,9,4.0,4.0,0.0,0,-1.0,False,,0.0913788422461854,0,"[""초밥 맛있"", ""맛있 우동"", ""맛있 연어""]","[""맛있"", ""초밥"", ""신선"", ""깔끔"", ""인하대"", ""우동"", ""양도"", ""연어"", ""친절"", ""분위기"", ""직원"", ""친구""]",1,"[""샌드위치 맛있"", ""샐러드 맛있"", ""초밥 맛있""]","[""맛있"", ""친절"", ""신선"", ""사장"", ""샌드위치"", ""샐러드"", ""깔끔"", ""양도"", ""인하대"", ""초밥"", ""가격"", ""연어""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,류재형,2025-05-28,181.0,3.2,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,0.0,False,,0.0826096012330354,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,평가원,2024-08-24,487.0,4.2,5.0,진짜 완전 맛있다. 근데 간매맛도 매움. 맵찔이들은 간장맛 드세요.  ,0.7043400406837463,0,0,0.0,0.0,0,0,39,4.2,487.0,0.0123148148148148,0,-1.0,False,,0.0852383467492699,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,최희정,2023-11-18,6.0,3.7,5.0,맛있다 밥도독 ,0.5,0,0,0.0,0.0,0,0,8,3.7,6.0,0.0,0,-1.0,False,,0.0847526826006728,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,느낌 가는 대로,2023-04-28,71.0,4.8,5.0,간매맛도 매운 편이에요. 매운 거 못 드시면 간장맛 추천드려요. ,0.5106713175773621,0,0,0.0,0.0,0,0,36,4.8,71.0,0.0200483943111257,0,-1.0,False,,0.0873203791013703,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,마스터,2022-10-21,20.0,2.5,5.0,진짜 대존맛여기처럼 맛있게 맵기힘듦 ,0.5169421434402466,0,0,0.0,0.0,0,0,20,2.5,20.0,0.0,0,-1.0,False,,0.0897842887268517,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,하예성,2019-05-10,313.0,3.6,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,313.0,1.0,0,-1.0,False,,0.0829098939717547,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
매운애갈비찜 인하대점,갈비,4.3,7,20,언더핸드 스로,2019-05-08,215.0,4.4,5.0,맵다. 맛있다. 조금 불친절 하기는 하다. ,0.8318647146224976,1,0,0.1666666666666666,0.0,1,0,24,4.4,215.0,0.0333333333333333,0,-1.0,False,,0.0914886049431323,0,"[""맛있 반찬"", ""갈비 맛있"", ""반찬 맛있""]","[""맛있"", ""매콤"", ""반찬"", ""갈비탕"", ""갈비"", ""직원"", ""친절"", ""부드럽"", ""맛나"", ""양도"", ""푸짐"", ""배부르""]",9,"[""반찬 맛있"", ""맛있 반찬"", ""된장찌개 맛있""]","[""맛있"", ""친절"", ""인하대"", ""가격"", ""양도"", ""반찬"", ""깔끔"", ""우동"", ""사장"", ""게장"", ""저렴"", ""덮밥""]"
압구정수산시장 인하대점,일본식주점,5.0,3,71,유승식,2025-05-27,2.0,5.0,5.0,굿 ,0.5,0,0,0.0,0.0,0,0,2,5.0,2.0,0.0,0,-1.0,False,,0.1184578476295221,0,"[""인하대 분위기"", ""연어 맛있"", ""육회 맛있""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사시미"", ""저렴"", ""사장"", ""직원"", ""가격"", ""인테리어"", ""친구"", ""명란""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
압구정수산시장 인하대점,일본식주점,5.0,3,71,가현,2024-04-15,6.0,4.5,5.0,미쳐버린 안주 퀄리티와 일본 감성 뿜뿜하는 분위기가 너무 좋은곳. 서비스도 챙겨주셔서 친구랑 기분좋게 있다갑니다. 이자카야가 안주가 맛있기 어려운데 사장님 손맛이 엄청 좋으신듯.. (프사 건지러 또 갈 예정) ,0.5279903411865234,0,0,0.0,0.0,0,0,117,4.5,6.0,0.0,0,-1.0,False,,0.0847970599848962,0,"[""인하대 분위기"", ""연어 맛있"", ""육회 맛있""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사시미"", ""저렴"", ""사장"", ""직원"", ""가격"", ""인테리어"", ""친구"", ""명란""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
압구정수산시장 인하대점,일본식주점,5.0,3,71,ㄱ.병국,2024-03-09,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.1112915520607085,0,"[""인하대 분위기"", ""연어 맛있"", ""육회 맛있""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사시미"", ""저렴"", ""사장"", ""직원"", ""가격"", ""인테리어"", ""친구"", ""명란""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,여명,2025-10-04,457.0,4.1,5.0,22년 5월 갈비탕 진정한 맛집한그릇에 ... 더보기,0.5296180844306946,0,0,0.0,0.0,0,0,29,4.1,457.0,0.0,0,-1.0,False,,0.0844000613012196,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,박승훈,2025-09-07,4.0,4.0,5.0,친절하게 잘함 ,0.5,1,0,0.5,0.0,1,0,8,4.0,4.0,0.0,0,-1.0,False,,0.1218073880346677,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,차차나,2025-07-27,6.0,2.3,1.0,여자알바가 싸가지가 졸라게 없네요 일하기 싫은 표정 말투에 사람이 들어왔는데 본체도 안하고 물도 안갖다주고 주문도 안받고 그릇도 툭툭 놓고 한숨 푹... 더보기,0.1110947281122207,2,0,0.0909090909090909,0.0,1,0,89,2.3,6.0,0.025,0,0.0,True,,0.0854810721920068,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,욜,2025-06-27,29.0,2.5,5.0,"가성비 최고의 고기집식사메뉴 육비, 갈비탕 괜찮고고기메뉴 한우 가격 저렴하... 더보기",0.509324848651886,2,2,0.2,0.2,1,1,48,2.5,29.0,0.0178788693640808,0,-1.0,False,,0.085063666055535,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,류재형,2025-05-28,181.0,3.2,4.0,그 누가 인하대 최고의 육회비빔밥을 찾거든 눈 들어 우리소참한우를 보게 하라 ,0.6769686937332153,0,0,0.0,0.0,0,0,43,3.2,180.0,0.7990779375177871,0,0.0,True,,0.0845324030130573,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,BlueHat,2025-02-02,110.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,110.0,0.7006666666666667,0,-1.0,False,,0.0856261152838083,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,닥터장,2024-06-06,292.0,2.5,4.0,후문 고깃집 탑3 ,0.5,0,0,0.0,0.0,0,0,10,2.5,292.0,0.0284263335509872,0,-1.0,False,,0.0825809436221682,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,억두,2024-05-15,12.0,3.8,5.0,육비가 ○○○○임 ,0.5,0,0,0.0,0.0,0,0,10,3.8,12.0,0.0,0,-1.0,False,,0.0838260673014978,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,JS,2023-11-30,9.0,4.1,5.0,최고!!!!!!!!!!!!!! ,0.5058177709579468,0,0,0.0,0.0,0,0,17,4.1,9.0,0.0,0,-1.0,False,,0.0922197779655735,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,옥정이,2023-11-12,66.0,4.4,5.0,육회비빔밥은 꼭 먹어야함 ,0.7442949414253235,0,0,0.0,0.0,0,0,14,4.4,66.0,0.0,0,-1.0,False,,0.0834496483247155,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,선네트워크,2023-11-07,1.0,1.0,1.0,비추 ,0.5,0,0,0.0,0.0,0,0,3,1.0,1.0,0.0,0,0.0,False,,0.0836747272921422,0,"[""고기 맛있"", ""육회 맛있"", ""김치 맛있""]","[""맛있"", ""갈비탕"", ""고기"", ""육회"", ""사장"", ""친절"", ""맛나"", ""국물"", ""김치"", ""가격"", ""저렴"", ""인하대""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
